raw_id,chat,message_date,text_len,audit_class,usefulness,system_result,coverage_reason,intake_status,queue_status,batch_status,run_id,run_status,final_decision,single_score,material_count,embedding_count,preview
2574,ОМ: Флудилка,2026-06-24T16:25:27+00:00,69,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"То есть работать так, будто бы мы все над реальным продуктом трудимся"
2575,ОМ: Флудилка,2026-06-24T16:29:02+00:00,153,NOT_USEFUL,18,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Так то прикольно, но опыта по ТК все так же нет, да и разработка ради разработки особо пользы не приносит как будто, это тот же пет проект, но совместный"
2576,ОМ: Флудилка,2026-06-24T16:29:03+00:00,109,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Если вы соберетесь хоть десятерью джунами, то вы всё равно будете на вопросах плыть без нормальной подготовки"
2577,ОМ: Флудилка,2026-06-24T16:29:24+00:00,78,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"это будет точно не лучше, чем просто доп время потратить на проработку легенды"
2578,ОМ: Флудилка,2026-06-24T16:30:00+00:00,92,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Идея ""платной стажировки"" хорошо продается, но как будто бы не очень будет хорошо работать)"
2579,ОМ: Флудилка,2026-06-24T16:31:00+00:00,40,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,Никак не выйдет это вписать как фриланс?
2580,ОМ: Флудилка,2026-06-24T16:31:29+00:00,79,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"да вписать то можно, но пет проекты и фриланс выглядят неубедительно со стороны"
2581,ОМ: Флудилка,2026-06-24T16:34:14+00:00,168,NOT_USEFUL,28,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Ну и Чтобы ответить на собесе про процесс код ревью, тебе не нужно его проводить 100500 раз А в концепции этого проекта это делать придется и тратить на это время :)"
2582,ОМ: Бэкенд,2026-06-24T16:24:55+00:00,328,USEFUL_SIGNAL,52,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"На БА/СА могут валить расхождение с ожиданиями бизнеса, внезапные хотелки топов, которые придумали вчера, а описать надо неделю назад было чтоб успеть и тд А вообще все имхо зависит от того насколько руководитель впряжен за команду. Часто д"
2583,Miloslavski,2026-06-24T16:29:43+00:00,243,NOT_USEFUL,22,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Быстренько закрыл 3 Short'a на ByBit'e. Из особенностей : а ) Показана чистая прибыль, с учетом вычтенной с каждой сделки комиссии ( ~ $1400 с каждой ) 🤣. б ) ByBit почему-то не умеет сохранять вертикальные изображения, пришлось скринить."
2584,Miloslavski,2026-06-24T16:29:43+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
2585,Miloslavski,2026-06-24T16:29:44+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
2586,Серега Кирсанов,2026-06-24T16:37:17+00:00,13,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,просто пузыри
2587,Серега Кирсанов,2026-06-24T16:37:24+00:00,36,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,и они на пляже почти в центре города
2588,Серега Кирсанов,2026-06-24T16:37:25+00:00,46,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,Гоу! Чо давай мб устроим челендж на 2-3 месяца
2589,Серега Кирсанов,2026-06-24T16:37:26+00:00,3,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,МСК
2590,Серега Кирсанов,2026-06-24T16:37:28+00:00,5,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,сидят
2591,Серега Кирсанов,2026-06-24T16:37:28+00:00,11,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,На похудеть
2592,Серега Кирсанов,2026-06-24T16:37:36+00:00,28,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"и так худею, пока не похудею"
2593,Серега Кирсанов,2026-06-24T16:37:48+00:00,28,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,А тут рил соревнование будет
2594,Серега Кирсанов,2026-06-24T16:37:51+00:00,11,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,и ПОДДЕРЖКА
2595,Серега Кирсанов,2026-06-24T16:38:01+00:00,45,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,Тип вместе всяко легче через дерьмо проходить
2596,Серега Кирсанов,2026-06-24T16:38:26+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
2597,Серега Кирсанов,2026-06-24T16:38:42+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
2598,Серега Кирсанов,2026-06-24T16:38:45+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
2599,Серега Кирсанов,2026-06-24T16:38:58+00:00,25,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,давай давай. удачи братан
2600,ОМ: Собеседования,2026-06-24T16:34:22+00:00,1492,ANSWER_OR_EXPLANATION,76,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"#System_Analyst #@льфаБанк Собеседование System Analyst на 280к в @льфа Банк Таймкоды: 00:00 Вступление и план встречи 00:58 О проекте, системе и вакансии 06:21 Опыт кандидата и обязанности 16:39 Причины смены работы, вопросы кандидату по о"
2601,ОМ: Собеседования,2026-06-24T16:34:26+00:00,1391,USEFUL_SIGNAL,66,EMBEDDED_NO_MATERIAL,single_message_rejected_LOW_SINGLE_MESSAGE_SCORE,PROCESSED,PROCESSED,PROCESSED,252,COMPLETED,REJECTED_SINGLE_MESSAGE,0.5,0,1,#System_Analyst #0з0n Собеседование System Analyst на 300к в 0з0n Таймкоды: 00:00 Знакомство и формат интервью 01:30 Объяснение этапов и ожиданий 03:28 Жизненный цикл разработки 08:13 Опыт кандидата и проекты 15:33 Опыт сбора и уточнения тр
2602,Vibe Dev,2026-06-24T16:51:54+00:00,165,DISCUSSION_SEGMENT,40,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,160,COMPLETED,SUPPRESS,,0,0,"Поскольку Anthropic не может надёжно разделить пользователей по гражданству, компания отключила Fable 5 и Mythos 5 для всех клиентов, включая граждан США. (Антропик)"
2604,Vibe Dev,2026-06-24T16:52:23+00:00,55,NOT_USEFUL,14,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,160,COMPLETED,SUPPRESS,,0,0,12 число. сегодня 24. Если ничего не изменилось 0 то ок
2605,Miloslavski,2026-06-24T16:52:29+00:00,9,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Еще один.
2606,Vibe Dev,2026-06-24T16:52:31+00:00,6,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,161,COMPLETED,SUPPRESS,,0,0,ахахах
2607,Паша,2026-06-24T15:27:40+00:00,7,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,162,COMPLETED,SUPPRESS,,0,0,Пока не
2608,Vibe Dev,2026-06-24T16:52:42+00:00,31,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,163,COMPLETED,CANDIDATE,,0,1,Я просто не понимаю сути спора?
2609,Паша,2026-06-24T16:52:44+00:00,369,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,queue_status_processed,PROCESSED,PROCESSED,PROCESSED,164,COMPLETED,CANDIDATE,,0,1,"Мини-гайд по проверке API в Cursor: если внешний OpenAI-compatible endpoint не подключается, сначала проверь base URL — он должен заканчиваться на /v1. Потом проверь, что ключ передаётся как Bearer token, модель указана ровно тем именем, ко"
2610,Vibe Dev,2026-06-24T16:52:49+00:00,17,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,163,COMPLETED,SUPPRESS,,0,0,то что вы неправы
2611,Vibe Dev,2026-06-24T16:52:52+00:00,2,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,165,COMPLETED,CANDIDATE,,0,0,И?
2612,Vibemode,2026-06-24T16:53:12+00:00,75,NOT_USEFUL,16,CANDIDATE_ONLY,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,166,COMPLETED,CANDIDATE,,0,1,"Нет, я про смену адреса в агенте с api.neurogate.space на r-api.vibemod.pro"
2613,Vibe Dev,2026-06-24T16:53:05+00:00,43,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,167,COMPLETED,SUPPRESS,,0,0,вы продолжаете доказывать то чего не знаете
2614,Vibe Dev,2026-06-24T16:53:15+00:00,16,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,168,COMPLETED,SUPPRESS,,0,0,мы не доказываем
2615,Vibe Dev,2026-06-24T16:53:48+00:00,70,NOT_USEFUL,14,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,169,COMPLETED,SUPPRESS,,0,0,"мы написали, что нет, не везде. Ты привел обратную инфу. Молодец. Все."
2616,Vibe Dev,2026-06-24T16:54:05+00:00,17,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,170,COMPLETED,SUPPRESS,,0,0,ну так вроде норм
2617,Miloslavski,2026-06-24T16:54:13+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,203,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
2618,Vibe Dev,2026-06-24T16:54:20+00:00,34,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,171,COMPLETED,SUPPRESS,,0,0,виби о чём эти двое говорят вообще
2619,Vibe Dev,2026-06-24T16:54:25+00:00,788,GUIDE_READY,86,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,172,COMPLETED,CANDIDATE,,0,1,"Deimos, коллеги тут в меру упоротом холиваре про доступность Claude Fable 5. Суть спора: - 👌 утверждает, что модель недоступна вообще нигде, включая США — правительство США потребовало от Anthropic отрубить доступ иностранцам, и они ради бе"
2620,Vibe Dev,2026-06-24T16:54:50+00:00,6,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,172,COMPLETED,SUPPRESS,,0,0,ты бот
2621,Vibe Dev,2026-06-24T16:54:57+00:00,124,DISCUSSION_SEGMENT,43,CANDIDATE_ONLY,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,172,COMPLETED,CANDIDATE,,0,1,"Я ж не спорю, если не работает - херово, значит глубже процесс пошел. Я сегодня с канадцами разговаривал (у них не работает)"
2622,Vibe Dev,2026-06-24T16:54:58+00:00,27,NOT_USEFUL,14,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,172,COMPLETED,SUPPRESS,,0,0,бля не успел проверить даже
2623,Vibe Dev,2026-06-24T16:55:10+00:00,43,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,173,COMPLETED,CANDIDATE,,0,1,"нахуя об этом спорить вообще, они конченые?"
2624,Vibemode,2026-06-24T16:55:16+00:00,25,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,174,COMPLETED,CANDIDATE,,0,1,какую задачу решает софт?
2625,Vibe Dev,2026-06-24T16:55:16+00:00,335,TROUBLESHOOTING,67,CANDIDATE_ONLY,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,173,COMPLETED,CANDIDATE,,0,1,"Да классика же. Когда нет живого пруфа, а есть только «а вот заявлялось» против «а вот щас не работает» — начинается цирк с конями. Оба правы по-своему, но модель в руках не держали, так что спор чисто на рефлексах. Типичный чат: вместо тог"
2626,Vibe Dev,2026-06-24T16:55:28+00:00,93,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,175,COMPLETED,SUPPRESS,,0,0,"ну просто вы в один голос сказали не везде, будто знаете и у вас есть факт то что он работает"
2627,Vibe Dev,2026-06-24T16:55:32+00:00,28,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,175,COMPLETED,SUPPRESS,,0,0,начали рассказывать за вериф
2628,Vibe Dev,2026-06-24T16:55:34+00:00,39,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,175,COMPLETED,SUPPRESS,,0,0,Так мы же даже не спорим. Виби пьяна)))
2629,Vibe Dev,2026-06-24T16:55:35+00:00,4,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,175,COMPLETED,SUPPRESS,,0,0,и тд
2630,Vibe Dev,2026-06-24T16:55:43+00:00,25,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,176,COMPLETED,SUPPRESS,,0,0,приводить аргументы якобы
2631,Vibe Dev,2026-06-24T16:56:21+00:00,11,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,177,COMPLETED,SUPPRESS,,0,0,но да ладно
2632,Vibe Dev,2026-06-24T16:56:23+00:00,8,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,177,COMPLETED,SUPPRESS,,0,0,проехали
2633,Vibe Dev,2026-06-24T16:56:54+00:00,129,NOT_USEFUL,18,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,178,COMPLETED,SUPPRESS,,0,0,"Я точно знаю про ID, Точно знаю, что работала на момент закрытия внутри США. Это было 15-20 число. Сейчас я не могу сказать точно"
2634,Vibe Dev,2026-06-24T16:57:12+00:00,12,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,179,COMPLETED,SUPPRESS,,0,0,"Да, проехали"
2635,Vibe Dev,2026-06-24T16:57:40+00:00,41,NOT_USEFUL,14,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,180,COMPLETED,SUPPRESS,,0,0,Едем дальше) Что еще нового в этом свете)
2636,Vibe Dev,2026-06-24T16:57:51+00:00,151,UNKNOWN_NEEDS_CONTEXT,32,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,180,COMPLETED,CANDIDATE,,0,1,"Может и так скрытно сделали и открыли доступ только омерике, но официально написали что доступ закрыт всем и от этого факта я придерживался в разговоре"
2637,ОМ: Полезные обсуждения,2026-06-24T16:58:01+00:00,467,ANSWER_OR_EXPLANATION,58,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"@avzag1 Привет, волк! Этот чат создан для полезных обсуждений серьезных тем. Здесь мы НЕ: - рофлим - шутим локальные шутки - кидаем приколы/мемы/видосы Ссылка на все ссылки сообщества и календарь сообщества Именно здесь можно обсудить новос"
2638,Vibe Dev,2026-06-24T16:58:20+00:00,36,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,181,COMPLETED,CANDIDATE,,0,1,и типо ну как это бы реально играло
2639,Vibe Dev,2026-06-24T16:58:36+00:00,91,NOT_USEFUL,6,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,181,COMPLETED,CANDIDATE,,0,1,"если бы пользователь из сша, дал бы апишку, то в апишке его аккаунта была бы доступна фабл?"
2640,Vibe Dev,2026-06-24T16:59:52+00:00,109,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,182,COMPLETED,CANDIDATE,,0,1,Да хз. Тут не вопрос использования как таковой. Тут именно закрыли ПРОГРАМНЫЙ продукт в пределах одной страны
2641,Vibe Dev,2026-06-24T17:00:08+00:00,305,NOT_USEFUL,28,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,183,COMPLETED,CANDIDATE,,0,1,"ну или купить акк с верифом(по идее безопасно для продавца ибо вериф он уже никак не вытянет покупатель, только то что данные о запросах будут висеть якобы на его верифе) включить впн с сша и пользоваться фаблом, тогда бы они открыли серому"
2642,Vibe Dev,2026-06-24T17:00:08+00:00,30,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,183,COMPLETED,SUPPRESS,,0,0,"Вот это стремно, на самом деле"
2643,Vibe Dev,2026-06-24T17:00:32+00:00,23,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,183,COMPLETED,SUPPRESS,,0,0,разблочат фабл для всех
2644,Vibemode,2026-06-24T17:00:33+00:00,125,UNKNOWN_NEEDS_CONTEXT,32,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,184,COMPLETED,CANDIDATE,,0,1,"В моём случае - построение бизнес процесса и визуальное представление, как это бизнес процесс нейронка в базе данных отразила"
2645,Vibe Dev,2026-06-24T17:00:48+00:00,31,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,185,COMPLETED,SUPPRESS,,0,0,но вериф будет новый у антропик
2646,Vibemode,2026-06-24T17:00:55+00:00,42,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,186,COMPLETED,SUPPRESS,,0,0,в общем n8n и nifi в другой обертке. понял
2647,Vibe Dev,2026-06-24T17:01:04+00:00,102,UNKNOWN_NEEDS_CONTEXT,32,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,187,COMPLETED,SUPPRESS,,0,0,так же и ГПТ они же тоже сначала делают для США потом уже идут функции по другим странам и континентам
2648,Vibe Dev,2026-06-24T17:01:09+00:00,10,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,188,COMPLETED,CANDIDATE,,0,0,Разве нет?
2649,Vibe Dev,2026-06-24T17:01:32+00:00,132,UNKNOWN_NEEDS_CONTEXT,32,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,188,COMPLETED,SUPPRESS,,0,0,"есть же закрытые программы именно под США регион для тестов, потом идет в паблик на всех, так всегда и было и много где практикуется"
2650,Vibe Dev,2026-06-24T17:01:53+00:00,26,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,189,COMPLETED,SUPPRESS,,0,0,а я вижу ты новый инсайдер
2651,Vibe Dev,2026-06-24T17:02:29+00:00,154,NOT_USEFUL,18,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,190,COMPLETED,CANDIDATE,,0,1,Тут больше что вообще есть ограничение от правительства на распространение. Т.е. на уровне санкции (или как это называется). В общем - завели тему в дебри
2652,Vibe Dev,2026-06-24T17:03:00+00:00,17,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,191,COMPLETED,SUPPRESS,,0,0,"не, просто я прав"
2653,Vibe Dev,2026-06-24T17:03:38+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,192,COMPLETED,SUPPRESS,,0,0,
2654,Vibe Dev,2026-06-24T17:04:04+00:00,33,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,193,COMPLETED,SUPPRESS,,0,0,Т.е. идентификацию сделать должны
2655,Vibe Dev,2026-06-24T17:04:20+00:00,199,USEFUL_SIGNAL,57,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,193,COMPLETED,CANDIDATE,,0,1,"Ну они заагрились на технику безопасности антропиков, а антропики вроде базируются в США, правительство США сказало закрыть, они закрыли без спора, сейчас спорят и хотят открыть когда пофиксят ошибки"
2656,Vibe Dev,2026-06-24T17:05:06+00:00,97,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,194,COMPLETED,CANDIDATE,,0,1,"да это понятно что должны, но откроют то ее всем индетификация и в гпт же есть как вериф проходят"
2657,Vibe Dev,2026-06-24T17:05:40+00:00,59,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,no_material_candidates,PROCESSED,PROCESSED,PROCESSED,195,COMPLETED,CANDIDATE,,0,1,"но при каких условиях этот вериф вылазить будет, неизвестно"
2658,HSE FEST ACCELERATOR 2026,2026-06-24T17:05:48+00:00,579,GUIDE_READY,100,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Всем привет! Наконец-то запустили первую версию Nutry в App Store 💚 Это персональный помощник в питании, помогаем выбрать, что поесть и отслеживать свое питание дома, в ресторанах и доставке. 💙 Скачать на iOS Буду очень благодарен, если пот"
2659,Vibe Dev,2026-06-24T17:06:45+00:00,243,UNKNOWN_NEEDS_CONTEXT,32,EMBEDDED_NO_MATERIAL,queue_status_processed,PROCESSED,PROCESSED,PROCESSED,196,COMPLETED,CANDIDATE,,0,1,"ибо должны открыть для всех доступ к модели ибо они теряют всех заграничных пользователей и их деньги, это прямо им запрещает торговать их продуктом, а они я думаю этого не хотят и быстро исправят ошибки на которые им потыкали и откроют мод"
2660,Asati Privatka Bot,2026-06-24T17:12:01+00:00,332,TOOL_OR_RELEASE,58,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Opus 4.8, GPT 5.5, GLM 5.2 БЕСПЛАТНО В приватку добавили новый абуз - Не нужны карты для регистрации - Не нужны дорогие гугл аккаунты - Бесконечные лимиты - Софт авторег и автосвап аккаунтов, вы можете работать бесшовно 24/7 - Всё это работ"
2661,Vibemode,2026-06-24T17:27:55+00:00,57,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,198,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,А тут по ключам отсеивать пока что нельзя? Или у меня чет
2662,ОМ: Резюме,2026-06-24T18:01:06+00:00,1176,USEFUL_SIGNAL,62,MATERIALIZED,materialized,PROCESSED,PROCESSED,PROCESSED,396,COMPLETED,SINGLE_MESSAGE_MATERIAL_CANDIDATE,0.56,1,1,"Summary за сутки: Обсуждались подробные рекомендации по оптимизации резюме для прохождения AI-фильтров и HR. Были даны советы по структурированию достижений с использованием глаголов совершенного вида и числовых бизнес-метрик, а также по фо"
2663,Vibecoder Chat [Public],2026-06-24T17:09:52+00:00,95,NOT_USEFUL,8,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"theakella122/Asteria, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
2664,Vibecoder Chat [Public],2026-06-24T17:11:32+00:00,2306,TROUBLESHOOTING,100,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"#opensource Всем привет! 👋 Откликаюсь на призыв поддержать опенсорс и хочу познакомить вас со своим проектом - 7/24 IDE. Это десктопная среда разработки, созданная с нуля для автономного парного программирования с ИИ. В отличие от обычных ч"
2665,Vibecoder Chat [Public],2026-06-24T17:21:36+00:00,255,USEFUL_SIGNAL,53,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"люди, было у кого в codex, что 5 часовой лимит резко сам по себе в ноль просаживаются, просто 1 простой запрос, проходит 5-6 секунд и лимиты в ноль садяться, сталкивался кто то с этим багом?? или что это вообще, может быть из за некачествен"
2666,Vibecoder Chat [Public],2026-06-24T17:24:10+00:00,13,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,аккаунт мусор
2667,Vibecoder Chat [Public],2026-06-24T17:27:56+00:00,37,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"он бы в бан отлетел, а не вот это вот"
2668,Vibecoder Chat [Public],2026-06-24T17:28:29+00:00,24,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"анти абуз не банит, лмао"
2669,Vibecoder Chat [Public],2026-06-24T17:43:06+00:00,68,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Подскажите, карты ""Плати по миру"" привязываются к паспортным данным?"
2670,Vibecoder Chat [Public],2026-06-24T18:00:00+00:00,91,NOT_USEFUL,8,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Напоминаем: перед тем как писать в чате, ознакомьтесь с правилами и нажмите ""Я соглашаюсь""."
2671,Vibe Dev,2026-06-24T17:07:11+00:00,76,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,197,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"ну ладно, слишком уж задумался, может все и не так будет, я лишь предполагаю"
2672,Vibe Dev,2026-06-24T17:07:13+00:00,33,NOT_USEFUL,16,MATERIALIZED,materialized,PROCESSED,PROCESSED,PROCESSED,197,COMPLETED,CANDIDATE,,1,1,https://www.anthropic.com/careers
