context_window_id,anchor_lab_message_id,attached_lab_message_id,anchor_raw_id,attached_raw_id,attached_route,attach_reason,preview
ctx-d5ce14e28ec8,msg-13120,msg-13119,11422,11423,CONTEXT_ONLY,corroborating_context_window,Сука
ctx-0dbf36472083,msg-09266,msg-09278,15805,15795,CONTEXT_ONLY,corroborating_context_window,но ощущение 50+
ctx-0dbf36472083,msg-09266,msg-09274,15805,15798,CONTEXT_ONLY,corroborating_context_window,Чилля
ctx-0dbf36472083,msg-09266,msg-09272,15805,15799,CONTEXT_ONLY,corroborating_context_window,на улицу выходишь и чувствуешь запах стейка 🤣🤣
ctx-0dbf36472083,msg-09266,msg-09271,15805,15801,CONTEXT_ONLY,corroborating_context_window,не реально это как открыт духовку
ctx-0dbf36472083,msg-09266,msg-09253,15805,15822,CONTEXT_ONLY,corroborating_context_window,следующий за гигакодером
ctx-0ce1aaca9ea7,msg-08852,msg-08855,16262,16256,CONTEXT_ONLY,corroborating_context_window,Кто уже опробовал опенхумана?
ctx-0ce1aaca9ea7,msg-08852,msg-08848,16262,16266,CONTEXT_ONLY,corroborating_context_window,Может кто знает как пофиксить проблему ?
ctx-0ce1aaca9ea7,msg-08852,msg-08847,16262,16267,CONTEXT_ONLY,corroborating_context_window,"Жаль на сервак не встанет, он десктопный"
ctx-0ce1aaca9ea7,msg-08852,msg-08830,16262,16285,CONTEXT_ONLY,corroborating_context_window,Увеличить таймауты
ctx-0ce1aaca9ea7,msg-08852,msg-08805,16262,16310,CONTEXT_ONLY,corroborating_context_window,Сделать форк?
ctx-753187dd4fd1,msg-06284,msg-06279,18972,18976,CONTEXT_ONLY,corroborating_context_window,в плюсе появиться чат гпт 5.6 ?
ctx-753187dd4fd1,msg-06284,msg-06277,18972,18981,CONTEXT_ONLY,corroborating_context_window,скорее в прошках
ctx-f86378e39509,msg-04513,msg-04558,20899,20851,CONTEXT_ONLY,corroborating_context_window,смотря какой длины и качества)) а так google flow дают ежедневные токены на пару коротких видосов должно хватить
ctx-f86378e39509,msg-04513,msg-04557,20899,20852,CONTEXT_ONLY,corroborating_context_window,720 5 секунд
ctx-f86378e39509,msg-04513,msg-04553,20899,20856,CONTEXT_ONLY,corroborating_context_window,Со всеми впн так
ctx-f86378e39509,msg-04513,msg-04546,20899,20864,CONTEXT_ONLY,corroborating_context_window,забанили
ctx-f86378e39509,msg-04513,msg-04543,20899,20869,CONTEXT_ONLY,corroborating_context_window,за что
ctx-f86378e39509,msg-04513,msg-04542,20899,20871,CONTEXT_ONLY,corroborating_context_window,у него ж акк в тг живой
ctx-f86378e39509,msg-04513,msg-04540,20899,20872,CONTEXT_ONLY,corroborating_context_window,Ща
ctx-f86378e39509,msg-04513,msg-04524,20899,20888,CONTEXT_ONLY,corroborating_context_window,Страну аккаунта поменяйте ) небось с рф сидите ))
ctx-f86378e39509,msg-04513,msg-04522,20899,20891,CONTEXT_ONLY,corroborating_context_window,И будет и flow и антигравити работать
ctx-f86378e39509,msg-04513,msg-04518,20899,20895,CONTEXT_ONLY,corroborating_context_window,Все Акки уже давно с рф перевел
ctx-f86378e39509,msg-04513,msg-04509,20899,20905,CONTEXT_ONLY,corroborating_context_window,"Пасиба, за проверю"
ctx-f86378e39509,msg-04513,msg-04510,20899,20904,CONTEXT_ONLY,corroborating_context_window,"там надо сделать 6 таксов простых, дадут 200 кредитов, как раз хватит на твои требования на топовом сидансе или клинге"
ctx-f86378e39509,msg-04513,msg-04508,20899,20906,CONTEXT_ONLY,corroborating_context_window,мб и останется че то даже
ctx-f86378e39509,msg-04513,msg-04504,20899,20909,CONTEXT_ONLY,corroborating_context_window,"самая сложная таска - приглосить по реф ссылке кого то, но у тебя группа на 1000+ человек, справишься))"
ctx-f86378e39509,msg-04513,msg-04501,20899,20912,CONTEXT_ONLY,corroborating_context_window,1 человека?
ctx-f86378e39509,msg-04513,msg-04500,20899,20913,CONTEXT_ONLY,corroborating_context_window,да
ctx-f86378e39509,msg-04513,msg-04497,20899,20916,CONTEXT_ONLY,corroborating_context_window,"намана, пасиб"
ctx-f86378e39509,msg-04513,msg-04496,20899,20917,CONTEXT_ONLY,corroborating_context_window,тогда дадут про режим или что то вроде того
ctx-f86378e39509,msg-04513,msg-04493,20899,20918,CONTEXT_ONLY,corroborating_context_window,"в таски заходи сразу, там будет написано какие сделать и что дадут"
ctx-f86378e39509,msg-04513,msg-04486,20899,20930,CONTEXT_ONLY,corroborating_context_window,то
ctx-af85c2237e1e,msg-03543,msg-03514,21954,21983,CONTEXT_ONLY,corroborating_context_window,я проиграл
ctx-af85c2237e1e,msg-03543,msg-03513,21954,21985,CONTEXT_ONLY,corroborating_context_window,это 7
ctx-af85c2237e1e,msg-03543,msg-03511,21954,21987,CONTEXT_ONLY,corroborating_context_window,тоже несколько раз проигрывал
ctx-af85c2237e1e,msg-03543,msg-03494,21954,22008,CONTEXT_ONLY,corroborating_context_window,не твой дополнительный проект?
ctx-af85c2237e1e,msg-03543,msg-03489,21954,22014,CONTEXT_ONLY,corroborating_context_window,Нет
ctx-c99e0f40a75d,msg-03207,msg-03238,22321,22289,CONTEXT_ONLY,corroborating_context_window,странно конешн
ctx-c99e0f40a75d,msg-03207,msg-03234,22321,22290,CONTEXT_ONLY,corroborating_context_window,"вроде популярность какая то есть, реакции на постах, 12к подписчиков"
ctx-c99e0f40a75d,msg-03207,msg-03233,22321,22291,CONTEXT_ONLY,corroborating_context_window,какую то хуету заливают в модели
ctx-c99e0f40a75d,msg-03207,msg-03211,22321,22320,CONTEXT_ONLY,corroborating_context_window,ещё и сайт какой то дурачок навайбкодил
ctx-c99e0f40a75d,msg-03207,msg-03206,22321,22322,CONTEXT_ONLY,corroborating_context_window,оцените
ctx-835e2e6d05e5,msg-19758,msg-15928,3892,8394,SIGNAL_ONLY,corroborating_context_window,✴️Власти США впервые превентивно вмешались в релиз коммерческой модели Белый дом потребовал от OpenAI ограничить публичный релиз ✴️GPT-5.6 из соображений безопасности. Это первый п
ctx-835e2e6d05e5,msg-19758,msg-15862,3892,8395,SIGNAL_ONLY,corroborating_context_window,✴️ OpenAI официально показали GPT-5.6 Sol Всего будет 3 модели: ☀️ Sol — флагман: $5 input / $30 output за 1M токенов. 🌍 Terra — средняя модель: $2.50 / $15. 🌕 Luna — дешёвая быстр
ctx-835e2e6d05e5,msg-19758,msg-10087,3892,14699,SIGNAL_ONLY,corroborating_context_window,✴️ GPT-5.6 Sol врет больше и чаще других моделей — показало исследование METR. Во время тестов модель установила рекорд по попыткам сжульничать. Sol использовала любые способы и уя
ctx-835e2e6d05e5,msg-19758,msg-04234,3892,21196,SIGNAL_ONLY,corroborating_context_window,"☄️AI-агенты могут запускать «чистый» репозиторий как троян Исследователи Mozilla нашли атаку на разработчиков, использующих AI-агенты вроде ✴️Claude Code. Схема простая: обычный Gi"
ctx-d715cbdece7d,msg-15928,msg-19758,8394,3892,SIGNAL_ONLY,corroborating_context_window,"✴️ Cursor на Compile 26: агенты, SDK и новая модель на 1.5 трлн параметров Cursor выложил запись с конференции Compile 26. Главное: редактор окончательно превратился в экосистему, "
ctx-d715cbdece7d,msg-15928,msg-15862,8394,8395,SIGNAL_ONLY,corroborating_context_window,✴️ OpenAI официально показали GPT-5.6 Sol Всего будет 3 модели: ☀️ Sol — флагман: $5 input / $30 output за 1M токенов. 🌍 Terra — средняя модель: $2.50 / $15. 🌕 Luna — дешёвая быстр
ctx-d715cbdece7d,msg-15928,msg-10087,8394,14699,SIGNAL_ONLY,corroborating_context_window,✴️ GPT-5.6 Sol врет больше и чаще других моделей — показало исследование METR. Во время тестов модель установила рекорд по попыткам сжульничать. Sol использовала любые способы и уя
ctx-63c27c5b114f,msg-15862,msg-19758,8395,3892,SIGNAL_ONLY,corroborating_context_window,"✴️ Cursor на Compile 26: агенты, SDK и новая модель на 1.5 трлн параметров Cursor выложил запись с конференции Compile 26. Главное: редактор окончательно превратился в экосистему, "
ctx-63c27c5b114f,msg-15862,msg-15928,8395,8394,SIGNAL_ONLY,corroborating_context_window,✴️Власти США впервые превентивно вмешались в релиз коммерческой модели Белый дом потребовал от OpenAI ограничить публичный релиз ✴️GPT-5.6 из соображений безопасности. Это первый п
ctx-63c27c5b114f,msg-15862,msg-10087,8395,14699,SIGNAL_ONLY,corroborating_context_window,✴️ GPT-5.6 Sol врет больше и чаще других моделей — показало исследование METR. Во время тестов модель установила рекорд по попыткам сжульничать. Sol использовала любые способы и уя
ctx-2494e6191ea7,msg-10087,msg-19758,14699,3892,SIGNAL_ONLY,corroborating_context_window,"✴️ Cursor на Compile 26: агенты, SDK и новая модель на 1.5 трлн параметров Cursor выложил запись с конференции Compile 26. Главное: редактор окончательно превратился в экосистему, "
ctx-2494e6191ea7,msg-10087,msg-15928,14699,8394,SIGNAL_ONLY,corroborating_context_window,✴️Власти США впервые превентивно вмешались в релиз коммерческой модели Белый дом потребовал от OpenAI ограничить публичный релиз ✴️GPT-5.6 из соображений безопасности. Это первый п
ctx-2494e6191ea7,msg-10087,msg-15862,14699,8395,SIGNAL_ONLY,corroborating_context_window,✴️ OpenAI официально показали GPT-5.6 Sol Всего будет 3 модели: ☀️ Sol — флагман: $5 input / $30 output за 1M токенов. 🌍 Terra — средняя модель: $2.50 / $15. 🌕 Luna — дешёвая быстр
ctx-140b39fee47d,msg-08743,msg-00340,16442,25392,SIGNAL_ONLY,corroborating_context_window,"😳 Meta* тестировала чужие чат-боты под видом подростков Сотни подрядчиков Meta* создавали фейковые аккаунты несовершеннолетних и провоцировали ChatGPT, Gemini и Character.AI отвеча"
ctx-13052d89dbbd,msg-04234,msg-19758,21196,3892,SIGNAL_ONLY,corroborating_context_window,"✴️ Cursor на Compile 26: агенты, SDK и новая модель на 1.5 трлн параметров Cursor выложил запись с конференции Compile 26. Главное: редактор окончательно превратился в экосистему, "
ctx-b8a99da981bf,msg-00340,msg-08743,25392,16442,SIGNAL_ONLY,corroborating_context_window,🌐 Минцифры считает Алису лучшей нейросетью Глава Минцифры Максут Шадаев озвучил неофициальный «рейтинг ИИ-ассистентов» в России. Тройка лидеров по версии Минцифры: •✴️Алиса («Яндек
ctx-9643ef4f93dd,msg-00879,msg-00883,24831,24825,CONTEXT_ONLY,corroborating_context_window,"Пошли дела потихоньку, дальше больше"
ctx-38ee9f140444,msg-17400,msg-09325,6818,15742,SIGNAL_ONLY,corroborating_context_window,"⚡️ Китайцы догнали Mythos — новая GLM 5.2 не уступает модели Anthropic в поиске уязвимостей и взломе систем кибербезопасности. Напомним, Mythos экстренно заблокировало Правительств"
ctx-a7fd43aec892,msg-09325,msg-17400,15742,6818,SIGNAL_ONLY,corroborating_context_window,"GPT-5.6 может повторить судьбу Claude Fable 5. Белый дом потребовал от OpenAI не выпускать новую модель из-за рисков безопасности, пишет The Information Сэм Альтман объявил сотрудн"
ctx-a7fd43aec892,msg-09325,msg-10860,15742,13889,CONTEXT_ONLY,corroborating_context_window,Новый крупный релиз от DeepSeek технология DSpark ускоряет пропускную способность LLM на 51–400 процентов по сравнению с методом предсказания нескольких токенов Multi-Token Predict
ctx-a7fd43aec892,msg-09325,msg-06539,15742,18706,SIGNAL_ONLY,corroborating_context_window,"Новый дроп от DeepSeek: выложили полностью открытый стек для ускорения генерации LLM Внутри готовые алгоритмы, обучение, эвал и даже пайплайн для данных. Бери и пользуйся, супер пр"
ctx-a7fd43aec892,msg-09325,msg-05762,15742,19544,SIGNAL_ONLY,corroborating_context_window,"DeepSeek разослали письма о том, что в середине июля выпустят обновление DeepSeek v4 (та модель, что есть сейчас — это preview). Вместе с этим поднимут цены в пиковые часы в два ра"
ctx-a7fd43aec892,msg-09325,msg-04400,15742,21018,SIGNAL_ONLY,corroborating_context_window,"Cline has launched ClinePass, a flat monthly subscription that opens access to a curated set of open-weight coding models across its IDE extensions, CLI, and SDK. The current lineu"
ctx-1e50b69bfd4b,msg-06539,msg-10860,18706,13889,CONTEXT_ONLY,corroborating_context_window,Новый крупный релиз от DeepSeek технология DSpark ускоряет пропускную способность LLM на 51–400 процентов по сравнению с методом предсказания нескольких токенов Multi-Token Predict
ctx-1e50b69bfd4b,msg-06539,msg-09325,18706,15742,SIGNAL_ONLY,corroborating_context_window,"⚡️ Китайцы догнали Mythos — новая GLM 5.2 не уступает модели Anthropic в поиске уязвимостей и взломе систем кибербезопасности. Напомним, Mythos экстренно заблокировало Правительств"
ctx-1e50b69bfd4b,msg-06539,msg-06537,18706,18709,CONTEXT_ONLY,corroborating_context_window,"💡 Телепатия может стать реальность уже скоро, считает Маск Первые попытки соединить мозги людей через нейроимплант Neuralink могут пройти уже в этом году, написал Илон Маск в X. Он"
ctx-1e50b69bfd4b,msg-06539,msg-05762,18706,19544,SIGNAL_ONLY,corroborating_context_window,"DeepSeek разослали письма о том, что в середине июля выпустят обновление DeepSeek v4 (та модель, что есть сейчас — это preview). Вместе с этим поднимут цены в пиковые часы в два ра"
ctx-1e50b69bfd4b,msg-06539,msg-04400,18706,21018,SIGNAL_ONLY,corroborating_context_window,"Cline has launched ClinePass, a flat monthly subscription that opens access to a curated set of open-weight coding models across its IDE extensions, CLI, and SDK. The current lineu"
ctx-1e50b69bfd4b,msg-06539,msg-00369,18706,25365,SIGNAL_ONLY,corroborating_context_window,"⚪️ ClinePass Новые подписочки! Такое мы любим. Cline сделал себе OpenCode Go и даже ценник сделал похожий - $4.99 и далее $9.99 Модельки - все киты в ассортименте: GLM 5.2, Kimi K2"
ctx-92a24ba3f28d,msg-05762,msg-10860,19544,13889,CONTEXT_ONLY,corroborating_context_window,Новый крупный релиз от DeepSeek технология DSpark ускоряет пропускную способность LLM на 51–400 процентов по сравнению с методом предсказания нескольких токенов Multi-Token Predict
ctx-92a24ba3f28d,msg-05762,msg-09325,19544,15742,SIGNAL_ONLY,corroborating_context_window,"⚡️ Китайцы догнали Mythos — новая GLM 5.2 не уступает модели Anthropic в поиске уязвимостей и взломе систем кибербезопасности. Напомним, Mythos экстренно заблокировало Правительств"
ctx-92a24ba3f28d,msg-05762,msg-06539,19544,18706,SIGNAL_ONLY,corroborating_context_window,"Новый дроп от DeepSeek: выложили полностью открытый стек для ускорения генерации LLM Внутри готовые алгоритмы, обучение, эвал и даже пайплайн для данных. Бери и пользуйся, супер пр"
ctx-92a24ba3f28d,msg-05762,msg-05743,19544,19565,CONTEXT_ONLY,corroborating_context_window,"Прогеры массово заболевают ИИ-ПАРАЛИЧОМ — темпы развития нейронок приводят многих разработчиков в ужас. Новые ИИ-инструменты появляются настолько быстро, что специалисты не успеваю"
ctx-92a24ba3f28d,msg-05762,msg-04400,19544,21018,SIGNAL_ONLY,corroborating_context_window,"Cline has launched ClinePass, a flat monthly subscription that opens access to a curated set of open-weight coding models across its IDE extensions, CLI, and SDK. The current lineu"
ctx-92a24ba3f28d,msg-05762,msg-00369,19544,25365,SIGNAL_ONLY,corroborating_context_window,"⚪️ ClinePass Новые подписочки! Такое мы любим. Cline сделал себе OpenCode Go и даже ценник сделал похожий - $4.99 и далее $9.99 Модельки - все киты в ассортименте: GLM 5.2, Kimi K2"
ctx-1cbf65415c94,msg-04400,msg-10860,21018,13889,CONTEXT_ONLY,corroborating_context_window,Новый крупный релиз от DeepSeek технология DSpark ускоряет пропускную способность LLM на 51–400 процентов по сравнению с методом предсказания нескольких токенов Multi-Token Predict
ctx-1cbf65415c94,msg-04400,msg-09325,21018,15742,SIGNAL_ONLY,corroborating_context_window,"⚡️ Китайцы догнали Mythos — новая GLM 5.2 не уступает модели Anthropic в поиске уязвимостей и взломе систем кибербезопасности. Напомним, Mythos экстренно заблокировало Правительств"
ctx-1cbf65415c94,msg-04400,msg-06539,21018,18706,SIGNAL_ONLY,corroborating_context_window,"Новый дроп от DeepSeek: выложили полностью открытый стек для ускорения генерации LLM Внутри готовые алгоритмы, обучение, эвал и даже пайплайн для данных. Бери и пользуйся, супер пр"
ctx-1cbf65415c94,msg-04400,msg-05762,21018,19544,SIGNAL_ONLY,corroborating_context_window,"DeepSeek разослали письма о том, что в середине июля выпустят обновление DeepSeek v4 (та модель, что есть сейчас — это preview). Вместе с этим поднимут цены в пиковые часы в два ра"
ctx-1cbf65415c94,msg-04400,msg-00369,21018,25365,SIGNAL_ONLY,corroborating_context_window,"⚪️ ClinePass Новые подписочки! Такое мы любим. Cline сделал себе OpenCode Go и даже ценник сделал похожий - $4.99 и далее $9.99 Модельки - все киты в ассортименте: GLM 5.2, Kimi K2"
ctx-f3cf80d31ed2,msg-00369,msg-06539,25365,18706,SIGNAL_ONLY,corroborating_context_window,"Новый дроп от DeepSeek: выложили полностью открытый стек для ускорения генерации LLM Внутри готовые алгоритмы, обучение, эвал и даже пайплайн для данных. Бери и пользуйся, супер пр"
ctx-f3cf80d31ed2,msg-00369,msg-05762,25365,19544,SIGNAL_ONLY,corroborating_context_window,"DeepSeek разослали письма о том, что в середине июля выпустят обновление DeepSeek v4 (та модель, что есть сейчас — это preview). Вместе с этим поднимут цены в пиковые часы в два ра"
ctx-f3cf80d31ed2,msg-00369,msg-04400,25365,21018,SIGNAL_ONLY,corroborating_context_window,"Cline has launched ClinePass, a flat monthly subscription that opens access to a curated set of open-weight coding models across its IDE extensions, CLI, and SDK. The current lineu"
ctx-f3cf80d31ed2,msg-00369,msg-00370,25365,25364,CONTEXT_ONLY,corroborating_context_window,"⚪️ Новый день - новый ресет лимитов на кодексе Имейте ввиду! На плюс тарифах - ресет серверный, принудительный, лимиты сбросили централизованно, а не как прошлый раз - раздав всем "
ctx-f3cf80d31ed2,msg-00369,msg-00371,25365,25363,CONTEXT_ONLY,corroborating_context_window,"⚪️ Ресеты на Про тарифах Бояре с про-тарифами могут проверять копилки кодекса - поступают сообшения что пользователям этих тарифов насыпали ""отложенных ресетов"". На Плюс аккаунтах "
ctx-f3cf80d31ed2,msg-00369,msg-00368,25365,25366,CONTEXT_ONLY,corroborating_context_window,"⚪️ Shadcn UI - Chat components Не писал, а не так давно shadcn расширился компонентами для создангия чатов - зона чата, сообщения, сепаратор/маркер, вложение. По функциям MessageSc"
ctx-04ee8150e1c6,msg-18977,msg-16563,4889,7693,SIGNAL_ONLY,corroborating_context_window,"🛡 Безопасная библиотека SKILL.md файлов для агентов Умельцы проверили и собрали топовые скиллы в одном месте, теперь всё необходимое для агентов лежит в одном репозитории. ➖ Скиллы"
ctx-04ee8150e1c6,msg-18977,msg-13065,4889,11484,SIGNAL_ONLY,corroborating_context_window,"🎬 На GitHub вирусится первая в мире система из ИИ-агентов для полного продакшена любых видео — она превращает Claude, Cursor или Copilot в вашу личную видеостудию. • Агенты делают "
ctx-04ee8150e1c6,msg-18977,msg-13025,4889,11525,SIGNAL_ONLY,corroborating_context_window,"⚡️ Нейронкам завезли БЕСКОНЕЧНУЮ память! Для Claude, Codex и Cursor создали помощника, который заставит их помнить весь ваш код. Это полностью меняет дело — вам больше не придётся "
ctx-0e0aa1df21bc,msg-16563,msg-18977,7693,4889,SIGNAL_ONLY,corroborating_context_window,"Как улучшить свой /goal, спроектировав цикл до его запуска Плохо спроектированный цикл быстро сжигает токены и выдаёт мусор. поэтому важно потратить время на проектирование loop ha"
ctx-0e0aa1df21bc,msg-16563,msg-17532,7693,6683,CONTEXT_ONLY,corroborating_context_window,"🎬 Качаем видео с YouTube вплоть до 8K без ограничений Нашли удобную тулзу для загрузки роликов и плейлистов с YouTube в пару кликов. ➖ Скачивает как отдельные видео, так и целые пл"
ctx-0e0aa1df21bc,msg-16563,msg-13065,7693,11484,SIGNAL_ONLY,corroborating_context_window,"🎬 На GitHub вирусится первая в мире система из ИИ-агентов для полного продакшена любых видео — она превращает Claude, Cursor или Copilot в вашу личную видеостудию. • Агенты делают "
ctx-0e0aa1df21bc,msg-16563,msg-13025,7693,11525,SIGNAL_ONLY,corroborating_context_window,"⚡️ Нейронкам завезли БЕСКОНЕЧНУЮ память! Для Claude, Codex и Cursor создали помощника, который заставит их помнить весь ваш код. Это полностью меняет дело — вам больше не придётся "
ctx-28ad5f00125b,msg-13065,msg-18977,11484,4889,SIGNAL_ONLY,corroborating_context_window,"Как улучшить свой /goal, спроектировав цикл до его запуска Плохо спроектированный цикл быстро сжигает токены и выдаёт мусор. поэтому важно потратить время на проектирование loop ha"
ctx-28ad5f00125b,msg-13065,msg-16563,11484,7693,SIGNAL_ONLY,corroborating_context_window,"🛡 Безопасная библиотека SKILL.md файлов для агентов Умельцы проверили и собрали топовые скиллы в одном месте, теперь всё необходимое для агентов лежит в одном репозитории. ➖ Скиллы"
ctx-28ad5f00125b,msg-13065,msg-13025,11484,11525,SIGNAL_ONLY,corroborating_context_window,"⚡️ Нейронкам завезли БЕСКОНЕЧНУЮ память! Для Claude, Codex и Cursor создали помощника, который заставит их помнить весь ваш код. Это полностью меняет дело — вам больше не придётся "
ctx-28ad5f00125b,msg-13065,msg-09275,11484,15797,SIGNAL_ONLY,corroborating_context_window,"Z.ai выложила открытые веса GLM-5.2: бьёт GPT-5.5 по коду, Claude рядом, цена в 6 раз ниже 753 миллиарда параметров, MIT, скачать можно уже сейчас. На SWE-bench Pro: 62.1 против 58"
ctx-fb884620a734,msg-13025,msg-18977,11525,4889,SIGNAL_ONLY,corroborating_context_window,"Как улучшить свой /goal, спроектировав цикл до его запуска Плохо спроектированный цикл быстро сжигает токены и выдаёт мусор. поэтому важно потратить время на проектирование loop ha"
ctx-fb884620a734,msg-13025,msg-16563,11525,7693,SIGNAL_ONLY,corroborating_context_window,"🛡 Безопасная библиотека SKILL.md файлов для агентов Умельцы проверили и собрали топовые скиллы в одном месте, теперь всё необходимое для агентов лежит в одном репозитории. ➖ Скиллы"
ctx-fb884620a734,msg-13025,msg-13065,11525,11484,SIGNAL_ONLY,corroborating_context_window,"🎬 На GitHub вирусится первая в мире система из ИИ-агентов для полного продакшена любых видео — она превращает Claude, Cursor или Copilot в вашу личную видеостудию. • Агенты делают "
ctx-fb884620a734,msg-13025,msg-09275,11525,15797,SIGNAL_ONLY,corroborating_context_window,"Z.ai выложила открытые веса GLM-5.2: бьёт GPT-5.5 по коду, Claude рядом, цена в 6 раз ниже 753 миллиарда параметров, MIT, скачать можно уже сейчас. На SWE-bench Pro: 62.1 против 58"
ctx-b72404c69a4d,msg-13006,msg-18039,11545,6119,CONTEXT_ONLY,corroborating_context_window,"если что само приложение не глм делал, за основу взят https://github.com/truelockmc/streambert . В нём русской озвучки фильмов не было, я сказал ему спиздить озвучки и сами фильмы "
ctx-b72404c69a4d,msg-13006,msg-17487,11545,6730,CONTEXT_ONLY,corroborating_context_window,"кароче, я хуй знает работает ли оно вообще с гита, как на винде работает, бутаться на винду мне лень, но на арче всё с кайфом летает. Вот репо https://github.com/kroch228/lampa-str"
ctx-b72404c69a4d,msg-13006,msg-13015,11545,11536,CONTEXT_ONLY,corroborating_context_window,"Кто-то снова посмотрел на Linux и решил, что там слишком много legacy Maestro — лёгкое Unix-ядро на Rust, совместимое с Linux. Цель простая: убрать как можно больше legacy и провер"
ctx-b72404c69a4d,msg-13006,msg-09319,11545,15748,CONTEXT_ONLY,corroborating_context_window,Проект OpenHuman менее чем за месяц набрал более 33 тысяч звёзд на GitHub. Одной из главных причин такого роста стала новая функция Super Context 🐸 При открытии нового чата OpenHum
ctx-b72404c69a4d,msg-13006,msg-04738,11545,20649,CONTEXT_ONLY,corroborating_context_window,"Ponytail - конский хвост Ребят, вы это просили? - Получите. 66к звезд на Гите, репозиторий дня №1 и репозиторий недели №1 48 контрибюторов и 153 коммита. Поддерживает Claude Code, "
ctx-323b81cd9989,msg-09275,msg-13065,15797,11484,SIGNAL_ONLY,corroborating_context_window,"🎬 На GitHub вирусится первая в мире система из ИИ-агентов для полного продакшена любых видео — она превращает Claude, Cursor или Copilot в вашу личную видеостудию. • Агенты делают "
ctx-323b81cd9989,msg-09275,msg-13025,15797,11525,SIGNAL_ONLY,corroborating_context_window,"⚡️ Нейронкам завезли БЕСКОНЕЧНУЮ память! Для Claude, Codex и Cursor создали помощника, который заставит их помнить весь ваш код. Это полностью меняет дело — вам больше не придётся "
ctx-323b81cd9989,msg-09275,msg-04872,15797,20504,SIGNAL_ONLY,corroborating_context_window,"Держите практическое руководство по созданию обвязок для ИИ-агентов Оно помогает понять, что превращает голую языковую модель в агента, разбирая компоненты обвязки: выполнение инст"
ctx-323b81cd9989,msg-09275,msg-04738,15797,20649,CONTEXT_ONLY,corroborating_context_window,"Ponytail - конский хвост Ребят, вы это просили? - Получите. 66к звезд на Гите, репозиторий дня №1 и репозиторий недели №1 48 контрибюторов и 153 коммита. Поддерживает Claude Code, "
ctx-323b81cd9989,msg-09275,msg-04607,15797,20796,SIGNAL_ONLY,corroborating_context_window,"Обновил holone! +41 правило детекта (всего 75). Теперь holone ловит то, что раньше пропускал: ╭─────────────────────────────────────────────────────────────────────────────────────"
ctx-ca65be404117,msg-04872,msg-09275,20504,15797,SIGNAL_ONLY,corroborating_context_window,"Z.ai выложила открытые веса GLM-5.2: бьёт GPT-5.5 по коду, Claude рядом, цена в 6 раз ниже 753 миллиарда параметров, MIT, скачать можно уже сейчас. На SWE-bench Pro: 62.1 против 58"
ctx-ca65be404117,msg-04872,msg-04738,20504,20649,CONTEXT_ONLY,corroborating_context_window,"Ponytail - конский хвост Ребят, вы это просили? - Получите. 66к звезд на Гите, репозиторий дня №1 и репозиторий недели №1 48 контрибюторов и 153 коммита. Поддерживает Claude Code, "
ctx-ca65be404117,msg-04872,msg-04607,20504,20796,SIGNAL_ONLY,corroborating_context_window,"Обновил holone! +41 правило детекта (всего 75). Теперь holone ловит то, что раньше пропускал: ╭─────────────────────────────────────────────────────────────────────────────────────"
ctx-29e6a0a5e621,msg-04607,msg-09275,20796,15797,SIGNAL_ONLY,corroborating_context_window,"Z.ai выложила открытые веса GLM-5.2: бьёт GPT-5.5 по коду, Claude рядом, цена в 6 раз ниже 753 миллиарда параметров, MIT, скачать можно уже сейчас. На SWE-bench Pro: 62.1 против 58"
ctx-29e6a0a5e621,msg-04607,msg-04872,20796,20504,SIGNAL_ONLY,corroborating_context_window,"Держите практическое руководство по созданию обвязок для ИИ-агентов Оно помогает понять, что превращает голую языковую модель в агента, разбирая компоненты обвязки: выполнение инст"
ctx-29e6a0a5e621,msg-04607,msg-04738,20796,20649,CONTEXT_ONLY,corroborating_context_window,"Ponytail - конский хвост Ребят, вы это просили? - Получите. 66к звезд на Гите, репозиторий дня №1 и репозиторий недели №1 48 контрибюторов и 153 коммита. Поддерживает Claude Code, "
ctx-2e900b864bff,msg-07904,msg-07911,17286,17225,CONTEXT_ONLY,corroborating_context_window,Разработал свою нейронку 10 лет назад и все это время с ней работал
ctx-f8b210ae316a,msg-00490,msg-00475,25237,25254,CONTEXT_ONLY,corroborating_context_window,Или индус)
ctx-18b0011fd4ed,msg-00492,msg-00497,25235,25230,CONTEXT_ONLY,corroborating_context_window,можно у китайцев купить токенов со скидкой 90%
ctx-18b0011fd4ed,msg-00492,msg-00493,25235,25234,CONTEXT_ONLY,corroborating_context_window,Детали есть?
ctx-f5ee219b8e29,msg-03721,msg-03759,21770,21728,CONTEXT_ONLY,corroborating_context_window,Как оцените 3.5 flash в кодинге?
ctx-f5ee219b8e29,msg-03721,msg-03747,21770,21740,CONTEXT_ONLY,corroborating_context_window,Под пиво пойдёт
ctx-f5ee219b8e29,msg-03721,msg-03746,21770,21741,CONTEXT_ONLY,corroborating_context_window,Ты ей сказал сделать. Она сделает
ctx-f5ee219b8e29,msg-03721,msg-03743,21770,21744,CONTEXT_ONLY,corroborating_context_window,"Но без прекрас, флагманские китайцы лучше"
ctx-f5ee219b8e29,msg-03721,msg-03733,21770,21755,CONTEXT_ONLY,corroborating_context_window,китайцам нет доверия
