lab_message_id,raw_id,route,short_decision,has_reply,entity_count,preview
msg-10525,14253,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Так сказали
msg-10527,14252,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ничего не знаю
msg-10528,14251,CONTEXT_ONLY,CONTEXT_ONLY,False,0,бл
msg-10542,14236,CONTEXT_ONLY,CONTEXT_ONLY,False,0,хз шизики
msg-10544,14234,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а че не так в картохе
msg-10545,14233,CONTEXT_ONLY,CONTEXT_ONLY,False,0,или как мелструй
msg-10546,14232,CONTEXT_ONLY,CONTEXT_ONLY,False,0,иначе будете как я
msg-10548,14230,CONTEXT_ONLY,CONTEXT_ONLY,False,0,иди нахуй понял?
msg-10549,14229,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а что тогда
msg-10550,14227,CONTEXT_ONLY,CONTEXT_ONLY,False,0,есть его айпишник
msg-10551,14228,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да хуй ее
msg-10553,14225,CONTEXT_ONLY,CONTEXT_ONLY,False,0,задумайся
msg-10554,14224,CONTEXT_ONLY,CONTEXT_ONLY,False,0,там говорят лонг или шорт
msg-10555,14223,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ахахах ну это правда
msg-10557,14221,CONTEXT_ONLY,CONTEXT_ONLY,False,0,он правла в израеле
msg-10560,14218,CONTEXT_ONLY,CONTEXT_ONLY,False,0,денег дают там?
msg-10561,14217,CONTEXT_ONLY,CONTEXT_ONLY,False,0,потому что низкий iq
msg-10562,14216,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Поглядим🤷‍♂️
msg-10565,14213,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну хз
msg-10566,14212,CONTEXT_ONLY,CONTEXT_ONLY,False,0,почему так думаешь?
msg-10569,14210,CONTEXT_ONLY,CONTEXT_ONLY,False,0,пиздит твой дед
msg-10570,14209,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да не
msg-10571,14207,CONTEXT_ONLY,CONTEXT_ONLY,False,0,8к
msg-10576,14202,CONTEXT_ONLY,CONTEXT_ONLY,False,0,но это не удивительно
msg-10577,14201,CONTEXT_ONLY,CONTEXT_ONLY,False,0,8 это вообще пиздец
msg-10579,14196,CONTEXT_ONLY,CONTEXT_ONLY,False,0,баксов
msg-10580,14192,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Это же пиздец
msg-10583,14183,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Трейдеры, что с ебалом"
msg-10585,14181,CONTEXT_ONLY,CONTEXT_ONLY,False,0,В час?
msg-10586,14180,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я к деду гонял
msg-10587,14179,CONTEXT_ONLY,CONTEXT_ONLY,False,0,8к охуетт
msg-10588,14178,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Уже на бентли
msg-10589,14177,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Поднялся шалопай
msg-10590,14176,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Без шуток
msg-10592,14174,CONTEXT_ONLY,CONTEXT_ONLY,False,0,8к
msg-10594,14172,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Да.
msg-10597,14169,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и все мммм
msg-10599,14167,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Причем не красной
msg-10603,14163,CONTEXT_ONLY,CONTEXT_ONLY,False,0,имба ебанутая выходит
msg-10604,14162,CONTEXT_ONLY,CONTEXT_ONLY,False,0,картоха это жизнь
msg-10605,14161,CONTEXT_ONLY,CONTEXT_ONLY,False,0,сого
msg-10610,14156,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Шикарная
msg-10611,14155,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Картошка еще, да"
msg-10612,14154,CONTEXT_ONLY,CONTEXT_ONLY,False,0,чем в картохе
msg-10614,14152,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну да
msg-10620,14144,CONTEXT_ONLY,CONTEXT_ONLY,False,0,окак
msg-10621,14143,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ммммм
msg-10623,14141,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Емае
msg-10624,14140,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Так зайди
msg-10628,14136,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Придется понять тс
msg-10629,14135,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Ну не ""тупо"""
msg-10630,14134,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Дипдик
msg-10633,14131,CONTEXT_ONLY,CONTEXT_ONLY,False,0,😳☝️
msg-10635,14129,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Нахуй продавать чет
msg-10637,14123,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Сейчас больше выходит
msg-10639,14125,CONTEXT_ONLY,CONTEXT_ONLY,False,0,В дс-е
msg-10641,14120,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Так отбей
msg-10644,14118,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Добродеятель
msg-10651,14111,CONTEXT_ONLY,CONTEXT_ONLY,False,0,сомнительно но окээй
msg-10652,14110,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Биржи его обрабатывают
msg-10653,14109,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Наебка для уебка
msg-10655,14107,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Когда обуч 150к
msg-10658,14103,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Лол
msg-10660,14101,CONTEXT_ONLY,CONTEXT_ONLY,False,0,4к рублей?
msg-10664,14097,CONTEXT_ONLY,CONTEXT_ONLY,False,0,раг через 3 2
msg-10665,14096,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Самозанятый наверное
msg-10666,14094,CONTEXT_ONLY,CONTEXT_ONLY,False,0,на физика что ли?
msg-10668,14093,CONTEXT_ONLY,CONTEXT_ONLY,False,0,гречкой тока давиться
msg-10672,14089,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Докупай
msg-10676,14084,CONTEXT_ONLY,CONTEXT_ONLY,False,0,биржа вероятно какая-то
msg-10677,14083,CONTEXT_ONLY,CONTEXT_ONLY,False,0,булгур там
msg-10679,14081,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А че предложите?
msg-10681,14079,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Это пища чепионов
msg-10682,14078,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не видно его
msg-10684,14076,CONTEXT_ONLY,CONTEXT_ONLY,False,0,+++ тоже не понимал
msg-10687,14073,CONTEXT_ONLY,CONTEXT_ONLY,False,0,как эту хуйню жрут
msg-10688,14072,CONTEXT_ONLY,CONTEXT_ONLY,False,0,греча гойслоп
msg-10690,14070,CONTEXT_ONLY,CONTEXT_ONLY,False,0,всё блять
msg-10692,14068,CONTEXT_ONLY,CONTEXT_ONLY,False,0,дом и тойоту пикам
msg-10693,14067,CONTEXT_ONLY,CONTEXT_ONLY,False,0,что мне нужно для жизни?
msg-10697,14063,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Лан забейте
msg-10703,14057,CONTEXT_ONLY,CONTEXT_ONLY,False,0,у меня есть выбор
msg-10705,14055,CONTEXT_ONLY,CONTEXT_ONLY,False,0,анлак
msg-10708,14052,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а братан музик
msg-10711,14051,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну так
msg-10712,14048,CONTEXT_ONLY,CONTEXT_ONLY,False,0,В смысле?
msg-10716,14044,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это причём районный центр
msg-10718,14042,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не прикольна
msg-10719,14041,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это правда
msg-10721,14039,CONTEXT_ONLY,CONTEXT_ONLY,False,0,reasoning фильтруеться
msg-10724,14035,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Братух
msg-10725,14036,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и еще кристаллику платить успевает
msg-10726,14034,CONTEXT_ONLY,CONTEXT_ONLY,False,0,как живут люди в провинции
msg-10728,14032,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну норм
msg-10731,14028,CONTEXT_ONLY,CONTEXT_ONLY,False,0,типа не всё теряет
msg-10733,14026,CONTEXT_ONLY,CONTEXT_ONLY,False,0,На данный момент
msg-10735,14024,CONTEXT_ONLY,CONTEXT_ONLY,False,0,временная ситуация
msg-10736,14023,CONTEXT_ONLY,CONTEXT_ONLY,False,0,если он убыточный
msg-10739,14020,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это стабильная такса для провинции
msg-10740,14019,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ахахах
msg-10742,14017,CONTEXT_ONLY,CONTEXT_ONLY,False,0,в санатории
msg-10747,14012,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ок
msg-10748,14010,CONTEXT_ONLY,CONTEXT_ONLY,False,0,на благо партии
msg-10749,14009,CONTEXT_ONLY,CONTEXT_ONLY,False,0,студент
msg-10751,14008,CONTEXT_ONLY,CONTEXT_ONLY,False,0,портфолио набиваешь
msg-10752,14007,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Типа того
msg-10758,13999,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Бля лекс лучший 🔥
msg-10763,13996,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Аа
msg-10766,13993,CONTEXT_ONLY,CONTEXT_ONLY,False,0,С чего бы
msg-10767,13992,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Нет
msg-10768,13990,CONTEXT_ONLY,CONTEXT_ONLY,False,0,буесу тоже закрывается?
msg-10769,13989,CONTEXT_ONLY,CONTEXT_ONLY,False,0,...
msg-10770,13988,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Наверное
msg-10771,13987,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Когда-нибудь исправлю
msg-10772,13986,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Сижу
msg-10773,13985,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не напоминай ему
msg-10777,13980,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ну я окупился
msg-10778,13978,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ты счастлив ?
msg-10779,13977,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я верю в тебя Лекс Лютор
msg-10780,13976,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Нет
msg-10781,13975,CONTEXT_ONLY,CONTEXT_ONLY,False,0,еби до 57000
msg-10782,13974,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Значит не заберет
msg-10783,13973,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Блять, Там тейк"
msg-10785,13971,CONTEXT_ONLY,CONTEXT_ONLY,False,0,туда маленького
msg-10787,13969,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ахахах ахахах ахахах 😃
msg-10789,13967,CONTEXT_ONLY,CONTEXT_ONLY,False,0,но пытался
msg-10794,13962,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не благодарите…
msg-10795,13961,CONTEXT_ONLY,CONTEXT_ONLY,False,0,биток ~59200
msg-10797,13955,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да пиздец результат
msg-10798,13957,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Живёт на рандом
msg-10799,13956,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"а, мг"
msg-10800,13954,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Гарантии нет никакой
msg-10802,13952,CONTEXT_ONLY,CONTEXT_ONLY,False,0,хотя узбечки красивые
msg-10804,13950,CONTEXT_ONLY,CONTEXT_ONLY,False,0,У меня 8 дней
msg-10805,13949,CONTEXT_ONLY,CONTEXT_ONLY,False,0,мне хашиш неинтересен
msg-10807,13947,CONTEXT_ONLY,CONTEXT_ONLY,False,0,да я пиво люблю
msg-10808,13946,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Гашиш там бесплатно дают
msg-10810,13944,CONTEXT_ONLY,CONTEXT_ONLY,False,0,38
msg-10811,13943,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Нет
msg-10812,13942,CONTEXT_ONLY,CONTEXT_ONLY,False,0,у меня контракт с эстонской галерой
msg-10813,13941,CONTEXT_ONLY,CONTEXT_ONLY,False,0,полляма афгани?
msg-10814,13939,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"а, так не интересно"
msg-10816,13938,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а себе от себя
msg-10820,13934,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну от фирмы
msg-10824,13930,CONTEXT_ONLY,CONTEXT_ONLY,False,0,есть идея
msg-10825,13929,CONTEXT_ONLY,CONTEXT_ONLY,False,0,у тебя же корпорат
msg-10827,13927,CONTEXT_ONLY,CONTEXT_ONLY,False,0,так а зачем тебе она
msg-10828,13926,CONTEXT_ONLY,CONTEXT_ONLY,False,0,помню жил в хостеле
msg-10830,13923,CONTEXT_ONLY,CONTEXT_ONLY,False,0,РУБЛЕЙ
msg-10831,13922,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а не 45к
msg-10833,13919,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Хера ты наклянчил)
msg-10834,13917,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Селфхост обязательно
msg-10835,13916,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Его спонсируют
msg-10841,13910,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Рублей
msg-10842,13909,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Еба ты красавчик
msg-10843,13908,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да ну нахуй
msg-10844,13907,CONTEXT_ONLY,CONTEXT_ONLY,False,0,10к
msg-10845,13906,CONTEXT_ONLY,CONTEXT_ONLY,False,0,открываем шорты
msg-10851,13899,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ахуенная новость
msg-10852,13898,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ну как скажешь))
msg-10854,13895,CONTEXT_ONLY,CONTEXT_ONLY,False,0,заебал
msg-10855,13894,CONTEXT_ONLY,CONTEXT_ONLY,False,0,да хвой хуйня
msg-10864,13885,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Нихуя не поможет
msg-10870,13879,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Ну, вообще - смысл?"
msg-10871,13878,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А смысл пиздеть?
msg-10873,13876,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Но тебе верю
msg-10874,13875,CONTEXT_ONLY,CONTEXT_ONLY,False,0,мне понравилось у него
msg-10877,13872,CONTEXT_ONLY,CONTEXT_ONLY,False,0,варианты вроде ищет
msg-10879,13870,CONTEXT_ONLY,CONTEXT_ONLY,False,0,с чего ты взял
msg-10880,13869,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Живодер
msg-10881,13868,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Понял тебя
msg-10882,13867,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Пробовал
msg-10883,13865,CONTEXT_ONLY,CONTEXT_ONLY,False,0,На gt210
msg-10884,13864,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А ты откуда знаешь
msg-10886,13863,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Квен 3.5 селфхост
msg-10887,13862,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Жестковата, варить долго"
msg-10888,13859,CONTEXT_ONLY,CONTEXT_ONLY,False,0,щас фингерпринтики смотрю
msg-10892,13857,CONTEXT_ONLY,CONTEXT_ONLY,False,0,глм 5.1 + промт
msg-10893,13855,CONTEXT_ONLY,CONTEXT_ONLY,False,0,собачатина говорят вкусная
msg-10897,13851,CONTEXT_ONLY,CONTEXT_ONLY,False,0,живая консерва
msg-10898,13850,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Так и знал что падать будем
msg-10900,13848,CONTEXT_ONLY,CONTEXT_ONLY,False,0,хз
msg-10901,13847,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ля пердоле
msg-10905,13843,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Зачем ебал
msg-10907,13840,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я по другому ща
msg-10908,13839,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не проверял
msg-10910,13836,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А хвоя?
msg-10911,13835,CONTEXT_ONLY,CONTEXT_ONLY,False,0,модель идентифицирует себя как надо
msg-10914,13832,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Нихуя не бот
msg-10915,13831,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я пррсто тестирую
msg-10916,13830,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ну не трет
msg-10917,13829,CONTEXT_ONLY,CONTEXT_ONLY,False,0,да
msg-10918,13828,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Утюг скам
msg-10919,13827,CONTEXT_ONLY,CONTEXT_ONLY,False,0,простят за СКАМ
msg-10921,13825,CONTEXT_ONLY,CONTEXT_ONLY,False,0,бот
msg-10922,13824,CONTEXT_ONLY,CONTEXT_ONLY,False,0,вроде
msg-10923,13823,CONTEXT_ONLY,CONTEXT_ONLY,False,0,хз
msg-10924,13822,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А кто трет то?
msg-10926,13820,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я понял
msg-10927,13819,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну да
msg-10930,13816,CONTEXT_ONLY,CONTEXT_ONLY,False,0,в ии
msg-10931,13815,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не шарите
msg-10932,13814,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не понимаете
msg-10933,13813,CONTEXT_ONLY,CONTEXT_ONLY,False,0,вы че
msg-10934,13812,CONTEXT_ONLY,CONTEXT_ONLY,False,0,настоящий опус!
msg-10935,13811,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Глм
msg-10936,13810,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Настоящий
msg-10937,13809,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну вот
msg-10938,13808,CONTEXT_ONLY,CONTEXT_ONLY,False,0,)))
msg-10939,13807,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Вхахахах
msg-10942,13804,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ща
msg-10943,13803,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это не весь
msg-10944,13802,CONTEXT_ONLY,CONTEXT_ONLY,False,0,бля
msg-10947,13799,CONTEXT_ONLY,CONTEXT_ONLY,False,0,мб есть настоящий
msg-10948,13797,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну лан я хз
msg-10949,13798,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а гигакодер собрался умирать?
msg-10952,13794,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Маме не уважает
msg-10953,13791,CONTEXT_ONLY,CONTEXT_ONLY,False,0,дурак че сказать
msg-10954,13790,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а может и нет
msg-10955,13789,CONTEXT_ONLY,CONTEXT_ONLY,False,0,изза этого скамнулся
msg-10957,13788,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ок
msg-10959,13786,CONTEXT_ONLY,CONTEXT_ONLY,False,0,то газ
msg-10960,13785,CONTEXT_ONLY,CONTEXT_ONLY,False,0,никуда не улетаешь
msg-10963,13781,CONTEXT_ONLY,CONTEXT_ONLY,False,0,со снойн
msg-10965,13779,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и что нам сделать
msg-10967,13776,CONTEXT_ONLY,CONTEXT_ONLY,False,0,с кем?
msg-10968,13777,CONTEXT_ONLY,CONTEXT_ONLY,False,0,епт когда
msg-10969,13775,CONTEXT_ONLY,CONTEXT_ONLY,False,0,он переписку очистил
msg-10972,13773,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я собираюсь улетать скоро
msg-10973,13771,CONTEXT_ONLY,CONTEXT_ONLY,False,0,5 мин
msg-10974,13769,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ща
msg-10976,13768,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а что там
msg-10977,13766,CONTEXT_ONLY,CONTEXT_ONLY,False,0,пм ...
msg-10978,13767,CONTEXT_ONLY,CONTEXT_ONLY,False,0,в складчину купили
msg-10980,13764,CONTEXT_ONLY,CONTEXT_ONLY,False,0,казах этот
msg-10989,13754,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не)
msg-10996,13747,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Очень жалко пацана
msg-10997,13745,CONTEXT_ONLY,CONTEXT_ONLY,False,0,да
msg-10998,13744,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Кроссворды разгадываешь часто?)
msg-10999,13742,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Рял
msg-11000,13741,CONTEXT_ONLY,CONTEXT_ONLY,False,0,порох
msg-11006,13709,CONTEXT_ONLY,CONTEXT_ONLY,False,0,имба
msg-11007,13652,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и начал показывать все
msg-11010,13737,CONTEXT_ONLY,CONTEXT_ONLY,False,0,скорая
msg-11011,13736,CONTEXT_ONLY,CONTEXT_ONLY,False,0,мусора приехали
msg-11013,13734,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Там девке хуёвыо стало
msg-11014,13733,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Отказала тварь
msg-11015,13732,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ещё в городе встретимся
msg-11018,13729,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Дс
msg-11020,13599,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Общий найм
msg-11021,13598,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,"Да, хз"
msg-11032,13727,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ччто проихосдит ема
msg-11033,13726,CONTEXT_ONLY,CONTEXT_ONLY,False,0,АХХАХААХАХ
msg-11038,13723,CONTEXT_ONLY,CONTEXT_ONLY,False,0,жду
msg-11039,13722,CONTEXT_ONLY,CONTEXT_ONLY,False,0,давай
msg-11040,13721,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Буду дома расскажу
msg-11041,13720,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Это лютый пиздец
msg-11046,13702,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Это к Максу
msg-11048,13700,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Когда заливать ?)
msg-11052,13696,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я еще вчера поправил
msg-11054,13694,CONTEXT_ONLY,CONTEXT_ONLY,False,0,топите !
msg-11056,13646,CONTEXT_ONLY,CONTEXT_ONLY,False,0,:(
msg-11061,13689,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Макс, салют)"
msg-11063,13685,CONTEXT_ONLY,CONTEXT_ONLY,False,0,такены такены тратить😁
msg-11065,13681,CONTEXT_ONLY,CONTEXT_ONLY,False,0,тц
msg-11067,13678,CONTEXT_ONLY,CONTEXT_ONLY,False,0,да там стрёмно выглядит)
msg-11069,13676,CONTEXT_ONLY,CONTEXT_ONLY,False,0,докрутите для виндовса а)
msg-11070,13675,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Где? В рамках Vibemode?
msg-11073,13643,CONTEXT_ONLY,CONTEXT_ONLY,False,0,rabotaet 50%
msg-11074,13642,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Вроде заработал
msg-11081,13637,CONTEXT_ONLY,CONTEXT_ONLY,False,0,зато стабильно
msg-11088,13672,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Рили
msg-11093,13668,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Улучшили стабильность и компакт
msg-11096,13667,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Какой
msg-11098,13630,CONTEXT_ONLY,CONTEXT_ONLY,False,0,уже надоело
msg-11100,13628,CONTEXT_ONLY,CONTEXT_ONLY,False,0,каждый день пролаг
msg-11101,13627,CONTEXT_ONLY,CONTEXT_ONLY,False,0,работает
msg-11102,13626,CONTEXT_ONLY,CONTEXT_ONLY,False,0,какой-то пролаг был
msg-11103,13624,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Позорься до конца
msg-11108,13618,CONTEXT_ONLY,CONTEXT_ONLY,False,0,умер нахуй
msg-11110,13592,CONTEXT_ONLY,CONTEXT_ONLY,False,1,/search@om_assistant_robot
msg-11111,13590,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Это пиздец
msg-11113,13664,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Какой скилл устанавливал и как?
msg-11114,13663,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Сотрудничество это хорошо.
msg-11117,13614,CONTEXT_ONLY,CONTEXT_ONLY,False,0,без паспортов итд
msg-11119,13612,CONTEXT_ONLY,CONTEXT_ONLY,False,0,апи не так работает
msg-11122,13609,CONTEXT_ONLY,CONTEXT_ONLY,False,0,слуш
msg-11137,13589,CONTEXT_ONLY,CONTEXT_ONLY,False,0,доволен?
msg-11139,13587,CONTEXT_ONLY,CONTEXT_ONLY,False,0,факт про хикеля
msg-11140,13586,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"поздравляю, чё."
msg-11144,13582,CONTEXT_ONLY,CONTEXT_ONLY,False,0,нет такой в загашнике.
msg-11146,13580,CONTEXT_ONLY,CONTEXT_ONLY,False,0,авзщыхзащвы
msg-11148,13578,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Народ
msg-11149,13577,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ок
msg-11154,13572,CONTEXT_ONLY,CONTEXT_ONLY,False,0,зан факт про меня
msg-11157,13569,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да
msg-11168,13558,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ты заклинил?
msg-11173,13553,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А как как нахуй как?
msg-11175,13551,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"чё помнить, еблан?"
msg-11176,13550,CONTEXT_ONLY,CONTEXT_ONLY,False,0,зан помни
msg-11177,13549,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ты чё несёшь?
msg-11178,13548,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"как ""как нахуй"", еблан?"
msg-11181,13545,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А как нахуй
msg-11183,13543,CONTEXT_ONLY,CONTEXT_ONLY,False,0,тебе кто-то запрещает?
msg-11184,13542,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"а чё нельзя, еблан?"
msg-11185,13541,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А так можно?
msg-11195,13531,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я хочу тебя трахнуть
msg-11196,13530,CONTEXT_ONLY,CONTEXT_ONLY,False,0,чё мне-то это рассказываешь?
msg-11198,13528,CONTEXT_ONLY,CONTEXT_ONLY,False,0,да
msg-11200,13526,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"иди нахуй, извращенец."
